primary_type,hour,weekday,count
INTIMIDATION,2,Tuesday,0
INTIMIDATION,2,Wednesday,0
INTIMIDATION,3,Friday,0
INTIMIDATION,3,Monday,0
INTIMIDATION,3,Saturday,0
INTIMIDATION,3,Sunday,0
INTIMIDATION,3,Thursday,0
INTIMIDATION,3,Tuesday,0
INTIMIDATION,3,Wednesday,0
INTIMIDATION,4,Friday,0
INTIMIDATION,4,Monday,0
INTIMIDATION,4,Saturday,0
INTIMIDATION,4,Sunday,0
INTIMIDATION,4,Thursday,0
INTIMIDATION,4,Tuesday,0
INTIMIDATION,4,Wednesday,0
INTIMIDATION,5,Friday,0
INTIMIDATION,5,Monday,0
INTIMIDATION,5,Saturday,0
INTIMIDATION,5,Sunday,0
INTIMIDATION,5,Thursday,0
INTIMIDATION,5,Tuesday,0
INTIMIDATION,5,Wednesday,0
INTIMIDATION,6,Friday,0
INTIMIDATION,6,Monday,0
INTIMIDATION,6,Saturday,0
INTIMIDATION,6,Sunday,0
INTIMIDATION,6,Thursday,0
INTIMIDATION,6,Tuesday,0
INTIMIDATION,6,Wednesday,0
INTIMIDATION,7,Friday,0
INTIMIDATION,7,Monday,0
INTIMIDATION,7,Saturday,0
INTIMIDATION,7,Sunday,0
INTIMIDATION,7,Thursday,0
INTIMIDATION,7,Tuesday,0
INTIMIDATION,7,Wednesday,0
INTIMIDATION,8,Friday,0
INTIMIDATION,8,Monday,0
INTIMIDATION,8,Saturday,0
INTIMIDATION,8,Sunday,0
INTIMIDATION,8,Thursday,0
INTIMIDATION,8,Tuesday,0
INTIMIDATION,8,Wednesday,0
INTIMIDATION,9,Friday,0
INTIMIDATION,9,Monday,0
INTIMIDATION,9,Saturday,0
INTIMIDATION,9,Sunday,0
INTIMIDATION,9,Thursday,0
INTIMIDATION,9,Tuesday,0
INTIMIDATION,9,Wednesday,0
INTIMIDATION,10,Friday,0
INTIMIDATION,10,Monday,0
INTIMIDATION,10,Saturday,0
INTIMIDATION,10,Sunday,0
INTIMIDATION,10,Thursday,0
INTIMIDATION,10,Tuesday,0
INTIMIDATION,10,Wednesday,0
INTIMIDATION,11,Friday,0
INTIMIDATION,11,Monday,0
INTIMIDATION,11,Saturday,0
INTIMIDATION,11,Sunday,0
INTIMIDATION,11,Thursday,0
INTIMIDATION,11,Tuesday,0
INTIMIDATION,11,Wednesday,0
INTIMIDATION,12,Friday,0
INTIMIDATION,12,Monday,0
INTIMIDATION,12,Saturday,0
INTIMIDATION,12,Sunday,0
INTIMIDATION,12,Thursday,0
INTIMIDATION,12,Tuesday,0
INTIMIDATION,12,Wednesday,0
INTIMIDATION,13,Friday,0
INTIMIDATION,13,Monday,0
INTIMIDATION,13,Saturday,0
INTIMIDATION,13,Sunday,0
INTIMIDATION,13,Thursday,0
INTIMIDATION,13,Tuesday,0
INTIMIDATION,13,Wednesday,0
INTIMIDATION,14,Friday,0
INTIMIDATION,14,Monday,0
INTIMIDATION,14,Saturday,0
INTIMIDATION,14,Sunday,0
INTIMIDATION,14,Thursday,0
INTIMIDATION,14,Tuesday,0
INTIMIDATION,14,Wednesday,0
INTIMIDATION,15,Friday,0
INTIMIDATION,15,Monday,0
INTIMIDATION,15,Saturday,0
INTIMIDATION,15,Sunday,0
INTIMIDATION,15,Thursday,0
INTIMIDATION,15,Tuesday,0
INTIMIDATION,15,Wednesday,0
INTIMIDATION,16,Friday,0
INTIMIDATION,16,Monday,0
INTIMIDATION,16,Saturday,0
INTIMIDATION,16,Sunday,0
INTIMIDATION,16,Thursday,0
INTIMIDATION,16,Tuesday,0
INTIMIDATION,16,Wednesday,0
INTIMIDATION,17,Friday,0
INTIMIDATION,17,Monday,0
INTIMIDATION,17,Saturday,0
INTIMIDATION,17,Sunday,0
INTIMIDATION,17,Thursday,0
INTIMIDATION,17,Tuesday,0
INTIMIDATION,17,Wednesday,0
INTIMIDATION,18,Friday,0
INTIMIDATION,18,Monday,0
INTIMIDATION,18,Saturday,0
INTIMIDATION,18,Sunday,0
INTIMIDATION,18,Thursday,0
INTIMIDATION,18,Tuesday,0
INTIMIDATION,18,Wednesday,0
INTIMIDATION,19,Friday,0
INTIMIDATION,19,Monday,0
INTIMIDATION,19,Saturday,0
INTIMIDATION,19,Sunday,0
INTIMIDATION,19,Thursday,0
INTIMIDATION,19,Tuesday,0
INTIMIDATION,19,Wednesday,0
INTIMIDATION,20,Friday,0
INTIMIDATION,20,Monday,0
INTIMIDATION,20,Saturday,0
INTIMIDATION,20,Sunday,0
INTIMIDATION,20,Thursday,0
INTIMIDATION,20,Tuesday,0
INTIMIDATION,20,Wednesday,0
INTIMIDATION,21,Friday,0
INTIMIDATION,21,Monday,0
INTIMIDATION,21,Saturday,0
INTIMIDATION,21,Sunday,0
INTIMIDATION,21,Thursday,0
INTIMIDATION,21,Tuesday,0
INTIMIDATION,21,Wednesday,0
INTIMIDATION,22,Friday,0
INTIMIDATION,22,Monday,0
INTIMIDATION,22,Saturday,0
INTIMIDATION,22,Sunday,0
INTIMIDATION,22,Thursday,0
INTIMIDATION,22,Tuesday,0
INTIMIDATION,22,Wednesday,0
INTIMIDATION,23,Friday,0
INTIMIDATION,23,Monday,0
INTIMIDATION,23,Saturday,0
INTIMIDATION,23,Sunday,0
INTIMIDATION,23,Thursday,0
INTIMIDATION,23,Tuesday,0
INTIMIDATION,23,Wednesday,0
KIDNAPPING,0,Friday,0
KIDNAPPING,0,Monday,0
KIDNAPPING,0,Saturday,0
KIDNAPPING,0,Sunday,0
KIDNAPPING,0,Thursday,0
KIDNAPPING,0,Tuesday,0
KIDNAPPING,0,Wednesday,0
KIDNAPPING,1,Friday,0
KIDNAPPING,1,Monday,0
KIDNAPPING,1,Saturday,0
KIDNAPPING,1,Sunday,0
KIDNAPPING,1,Thursday,0
KIDNAPPING,1,Tuesday,0
KIDNAPPING,1,Wednesday,0
KIDNAPPING,2,Friday,0
KIDNAPPING,2,Monday,0
KIDNAPPING,2,Saturday,0
KIDNAPPING,2,Sunday,0
KIDNAPPING,2,Thursday,0
KIDNAPPING,2,Tuesday,0
KIDNAPPING,2,Wednesday,0
KIDNAPPING,3,Friday,0
KIDNAPPING,3,Monday,0
KIDNAPPING,3,Saturday,0
KIDNAPPING,3,Sunday,0
KIDNAPPING,3,Thursday,0
KIDNAPPING,3,Tuesday,0
KIDNAPPING,3,Wednesday,0
KIDNAPPING,4,Friday,0
KIDNAPPING,4,Monday,0
KIDNAPPING,4,Saturday,0
KIDNAPPING,4,Sunday,0
KIDNAPPING,4,Thursday,0
KIDNAPPING,4,Tuesday,0
KIDNAPPING,4,Wednesday,0
KIDNAPPING,5,Friday,0
KIDNAPPING,5,Monday,0
KIDNAPPING,5,Saturday,0
KIDNAPPING,5,Sunday,0
KIDNAPPING,5,Thursday,0
KIDNAPPING,5,Tuesday,0
KIDNAPPING,5,Wednesday,0
KIDNAPPING,6,Friday,0
KIDNAPPING,6,Monday,0
KIDNAPPING,6,Saturday,0
KIDNAPPING,6,Sunday,0
KIDNAPPING,6,Thursday,0
KIDNAPPING,6,Tuesday,0
KIDNAPPING,6,Wednesday,0
KIDNAPPING,7,Friday,0
KIDNAPPING,7,Monday,0
KIDNAPPING,7,Saturday,0
KIDNAPPING,7,Sunday,0
KIDNAPPING,7,Thursday,0
KIDNAPPING,7,Tuesday,0
KIDNAPPING,7,Wednesday,0
KIDNAPPING,8,Friday,0
KIDNAPPING,8,Monday,0
KIDNAPPING,8,Saturday,0
KIDNAPPING,8,Sunday,0
KIDNAPPING,8,Thursday,0
KIDNAPPING,8,Tuesday,0
KIDNAPPING,8,Wednesday,0
KIDNAPPING,9,Friday,0
KIDNAPPING,9,Monday,0
KIDNAPPING,9,Saturday,0
KIDNAPPING,9,Sunday,0
KIDNAPPING,9,Thursday,0
KIDNAPPING,9,Tuesday,0
KIDNAPPING,9,Wednesday,0
KIDNAPPING,10,Friday,0
KIDNAPPING,10,Monday,0
KIDNAPPING,10,Saturday,0
KIDNAPPING,10,Sunday,0
KIDNAPPING,10,Thursday,0
KIDNAPPING,10,Tuesday,0
KIDNAPPING,10,Wednesday,0
KIDNAPPING,11,Friday,0
KIDNAPPING,11,Monday,0
KIDNAPPING,11,Saturday,0
KIDNAPPING,11,Sunday,0
KIDNAPPING,11,Thursday,0
KIDNAPPING,11,Tuesday,0
KIDNAPPING,11,Wednesday,0
KIDNAPPING,12,Friday,0
KIDNAPPING,12,Monday,0
KIDNAPPING,12,Saturday,0
KIDNAPPING,12,Sunday,0
KIDNAPPING,12,Thursday,0
KIDNAPPING,12,Tuesday,0
KIDNAPPING,12,Wednesday,0
KIDNAPPING,13,Friday,0
KIDNAPPING,13,Monday,0
KIDNAPPING,13,Saturday,0
KIDNAPPING,13,Sunday,0
KIDNAPPING,13,Thursday,0
KIDNAPPING,13,Tuesday,0
KIDNAPPING,13,Wednesday,0
KIDNAPPING,14,Friday,0
KIDNAPPING,14,Monday,0
KIDNAPPING,14,Saturday,0
KIDNAPPING,14,Sunday,0
KIDNAPPING,14,Thursday,0
KIDNAPPING,14,Tuesday,0
KIDNAPPING,14,Wednesday,0
KIDNAPPING,15,Friday,0
KIDNAPPING,15,Monday,0
KIDNAPPING,15,Saturday,0
KIDNAPPING,15,Sunday,0
KIDNAPPING,15,Thursday,0
KIDNAPPING,15,Tuesday,0
KIDNAPPING,15,Wednesday,0
KIDNAPPING,16,Friday,0
KIDNAPPING,16,Monday,0
KIDNAPPING,16,Saturday,0
KIDNAPPING,16,Sunday,0
KIDNAPPING,16,Thursday,0
KIDNAPPING,16,Tuesday,0
KIDNAPPING,16,Wednesday,0
KIDNAPPING,17,Friday,0
KIDNAPPING,17,Monday,0
KIDNAPPING,17,Saturday,0
KIDNAPPING,17,Sunday,0
KIDNAPPING,17,Thursday,0
KIDNAPPING,17,Tuesday,0
KIDNAPPING,17,Wednesday,0
KIDNAPPING,18,Friday,0
KIDNAPPING,18,Monday,0
KIDNAPPING,18,Saturday,0
KIDNAPPING,18,Sunday,0
KIDNAPPING,18,Thursday,0
KIDNAPPING,18,Tuesday,0
KIDNAPPING,18,Wednesday,0
KIDNAPPING,19,Friday,0
KIDNAPPING,19,Monday,0
KIDNAPPING,19,Saturday,0
KIDNAPPING,19,Sunday,0
KIDNAPPING,19,Thursday,0
KIDNAPPING,19,Tuesday,0
KIDNAPPING,19,Wednesday,0
KIDNAPPING,20,Friday,0
KIDNAPPING,20,Monday,0
KIDNAPPING,20,Saturday,0
KIDNAPPING,20,Sunday,0
KIDNAPPING,20,Thursday,0
KIDNAPPING,20,Tuesday,0
KIDNAPPING,20,Wednesday,0
KIDNAPPING,21,Friday,0
KIDNAPPING,21,Monday,0
KIDNAPPING,21,Saturday,0
KIDNAPPING,21,Sunday,0
KIDNAPPING,21,Thursday,0
KIDNAPPING,21,Tuesday,0
KIDNAPPING,21,Wednesday,0
KIDNAPPING,22,Friday,0
KIDNAPPING,22,Monday,0
KIDNAPPING,22,Saturday,0
KIDNAPPING,22,Sunday,0
KIDNAPPING,22,Thursday,0
KIDNAPPING,22,Tuesday,0
KIDNAPPING,22,Wednesday,0
KIDNAPPING,23,Friday,0
KIDNAPPING,23,Monday,0
KIDNAPPING,23,Saturday,0
KIDNAPPING,23,Sunday,0
KIDNAPPING,23,Thursday,0
KIDNAPPING,23,Tuesday,0
KIDNAPPING,23,Wednesday,0
LIQUOR LAW VIOLATION,0,Friday,0
LIQUOR LAW VIOLATION,0,Monday,0
LIQUOR LAW VIOLATION,0,Saturday,0
LIQUOR LAW VIOLATION,0,Sunday,0
LIQUOR LAW VIOLATION,0,Thursday,0
LIQUOR LAW VIOLATION,0,Tuesday,0
LIQUOR LAW VIOLATION,0,Wednesday,0
LIQUOR LAW VIOLATION,1,Friday,0
LIQUOR LAW VIOLATION,1,Monday,0
LIQUOR LAW VIOLATION,1,Saturday,0
LIQUOR LAW VIOLATION,1,Sunday,0
LIQUOR LAW VIOLATION,1,Thursday,0
LIQUOR LAW VIOLATION,1,Tuesday,0
LIQUOR LAW VIOLATION,1,Wednesday,0
LIQUOR LAW VIOLATION,2,Friday,0
LIQUOR LAW VIOLATION,2,Monday,0
LIQUOR LAW VIOLATION,2,Saturday,0
LIQUOR LAW VIOLATION,2,Sunday,0
LIQUOR LAW VIOLATION,2,Thursday,0
LIQUOR LAW VIOLATION,2,Tuesday,0
LIQUOR LAW VIOLATION,2,Wednesday,0
LIQUOR LAW VIOLATION,3,Friday,0
LIQUOR LAW VIOLATION,3,Monday,0
LIQUOR LAW VIOLATION,3,Saturday,0
LIQUOR LAW VIOLATION,3,Sunday,0
LIQUOR LAW VIOLATION,3,Thursday,0
LIQUOR LAW VIOLATION,3,Tuesday,0
LIQUOR LAW VIOLATION,3,Wednesday,0
LIQUOR LAW VIOLATION,4,Friday,0
LIQUOR LAW VIOLATION,4,Monday,0
LIQUOR LAW VIOLATION,4,Saturday,0
LIQUOR LAW VIOLATION,4,Sunday,0
LIQUOR LAW VIOLATION,4,Thursday,0
LIQUOR LAW VIOLATION,4,Tuesday,0
LIQUOR LAW VIOLATION,4,Wednesday,0
LIQUOR LAW VIOLATION,5,Friday,0
LIQUOR LAW VIOLATION,5,Monday,0
LIQUOR LAW VIOLATION,5,Saturday,0
LIQUOR LAW VIOLATION,5,Sunday,0
LIQUOR LAW VIOLATION,5,Thursday,0
LIQUOR LAW VIOLATION,5,Tuesday,0
LIQUOR LAW VIOLATION,5,Wednesday,0
LIQUOR LAW VIOLATION,6,Friday,0
LIQUOR LAW VIOLATION,6,Monday,0
LIQUOR LAW VIOLATION,6,Saturday,0
LIQUOR LAW VIOLATION,6,Sunday,0
LIQUOR LAW VIOLATION,6,Thursday,0
LIQUOR LAW VIOLATION,6,Tuesday,0
LIQUOR LAW VIOLATION,6,Wednesday,0
LIQUOR LAW VIOLATION,7,Friday,0
LIQUOR LAW VIOLATION,7,Monday,0
LIQUOR LAW VIOLATION,7,Saturday,0
LIQUOR LAW VIOLATION,7,Sunday,0
LIQUOR LAW VIOLATION,7,Thursday,0
LIQUOR LAW VIOLATION,7,Tuesday,0
LIQUOR LAW VIOLATION,7,Wednesday,0
LIQUOR LAW VIOLATION,8,Friday,0
LIQUOR LAW VIOLATION,8,Monday,0
LIQUOR LAW VIOLATION,8,Saturday,0
LIQUOR LAW VIOLATION,8,Sunday,0
LIQUOR LAW VIOLATION,8,Thursday,0
LIQUOR LAW VIOLATION,8,Tuesday,0
LIQUOR LAW VIOLATION,8,Wednesday,0
LIQUOR LAW VIOLATION,9,Friday,0
LIQUOR LAW VIOLATION,9,Monday,0
LIQUOR LAW VIOLATION,9,Saturday,0
LIQUOR LAW VIOLATION,9,Sunday,0
LIQUOR LAW VIOLATION,9,Thursday,0
LIQUOR LAW VIOLATION,9,Tuesday,0
LIQUOR LAW VIOLATION,9,Wednesday,0
LIQUOR LAW VIOLATION,10,Friday,0
LIQUOR LAW VIOLATION,10,Monday,0
LIQUOR LAW VIOLATION,10,Saturday,0
LIQUOR LAW VIOLATION,10,Sunday,0
LIQUOR LAW VIOLATION,10,Thursday,0
LIQUOR LAW VIOLATION,10,Tuesday,0
LIQUOR LAW VIOLATION,10,Wednesday,0
LIQUOR LAW VIOLATION,11,Friday,0
LIQUOR LAW VIOLATION,11,Monday,0
LIQUOR LAW VIOLATION,11,Saturday,0
LIQUOR LAW VIOLATION,11,Sunday,0
LIQUOR LAW VIOLATION,11,Thursday,0
LIQUOR LAW VIOLATION,11,Tuesday,0
LIQUOR LAW VIOLATION,11,Wednesday,0
LIQUOR LAW VIOLATION,12,Friday,0
LIQUOR LAW VIOLATION,12,Monday,0
LIQUOR LAW VIOLATION,12,Saturday,0
LIQUOR LAW VIOLATION,12,Sunday,0
LIQUOR LAW VIOLATION,12,Thursday,0
LIQUOR LAW VIOLATION,12,Tuesday,0
LIQUOR LAW VIOLATION,12,Wednesday,0
LIQUOR LAW VIOLATION,13,Friday,0
LIQUOR LAW VIOLATION,13,Monday,0
LIQUOR LAW VIOLATION,13,Saturday,0
LIQUOR LAW VIOLATION,13,Sunday,0
LIQUOR LAW VIOLATION,13,Thursday,0
LIQUOR LAW VIOLATION,13,Tuesday,0
LIQUOR LAW VIOLATION,13,Wednesday,0
LIQUOR LAW VIOLATION,14,Friday,0
LIQUOR LAW VIOLATION,14,Monday,0
LIQUOR LAW VIOLATION,14,Saturday,0
LIQUOR LAW VIOLATION,14,Sunday,0
LIQUOR LAW VIOLATION,14,Thursday,0
LIQUOR LAW VIOLATION,14,Tuesday,0
LIQUOR LAW VIOLATION,14,Wednesday,0
LIQUOR LAW VIOLATION,15,Friday,0
LIQUOR LAW VIOLATION,15,Monday,0
LIQUOR LAW VIOLATION,15,Saturday,0
LIQUOR LAW VIOLATION,15,Sunday,0
LIQUOR LAW VIOLATION,15,Thursday,0
LIQUOR LAW VIOLATION,15,Tuesday,0
LIQUOR LAW VIOLATION,15,Wednesday,0
LIQUOR LAW VIOLATION,16,Friday,0
LIQUOR LAW VIOLATION,16,Monday,0
LIQUOR LAW VIOLATION,16,Saturday,0
LIQUOR LAW VIOLATION,16,Sunday,0
LIQUOR LAW VIOLATION,16,Thursday,0
LIQUOR LAW VIOLATION,16,Tuesday,0
LIQUOR LAW VIOLATION,16,Wednesday,0
LIQUOR LAW VIOLATION,17,Friday,0
LIQUOR LAW VIOLATION,17,Monday,0
LIQUOR LAW VIOLATION,17,Saturday,0
LIQUOR LAW VIOLATION,17,Sunday,0
LIQUOR LAW VIOLATION,17,Thursday,0
LIQUOR LAW VIOLATION,17,Tuesday,0
LIQUOR LAW VIOLATION,17,Wednesday,0
LIQUOR LAW VIOLATION,18,Friday,0
LIQUOR LAW VIOLATION,18,Monday,0
LIQUOR LAW VIOLATION,18,Saturday,0
LIQUOR LAW VIOLATION,18,Sunday,0
LIQUOR LAW VIOLATION,18,Thursday,0
LIQUOR LAW VIOLATION,18,Tuesday,0
LIQUOR LAW VIOLATION,18,Wednesday,0
LIQUOR LAW VIOLATION,19,Friday,0
LIQUOR LAW VIOLATION,19,Monday,0
LIQUOR LAW VIOLATION,19,Saturday,0
LIQUOR LAW VIOLATION,19,Sunday,0
LIQUOR LAW VIOLATION,19,Thursday,0
LIQUOR LAW VIOLATION,19,Tuesday,0
LIQUOR LAW VIOLATION,19,Wednesday,0
LIQUOR LAW VIOLATION,20,Friday,0
LIQUOR LAW VIOLATION,20,Monday,0
LIQUOR LAW VIOLATION,20,Saturday,0
LIQUOR LAW VIOLATION,20,Sunday,0
LIQUOR LAW VIOLATION,20,Thursday,0
LIQUOR LAW VIOLATION,20,Tuesday,0
LIQUOR LAW VIOLATION,20,Wednesday,0
LIQUOR LAW VIOLATION,21,Friday,0
LIQUOR LAW VIOLATION,21,Monday,0
LIQUOR LAW VIOLATION,21,Saturday,0
LIQUOR LAW VIOLATION,21,Sunday,0
LIQUOR LAW VIOLATION,21,Thursday,0
LIQUOR LAW VIOLATION,21,Tuesday,0
LIQUOR LAW VIOLATION,21,Wednesday,0
LIQUOR LAW VIOLATION,22,Friday,0
LIQUOR LAW VIOLATION,22,Monday,0
LIQUOR LAW VIOLATION,22,Saturday,0
LIQUOR LAW VIOLATION,22,Sunday,0
LIQUOR LAW VIOLATION,22,Thursday,0
LIQUOR LAW VIOLATION,22,Tuesday,0
LIQUOR LAW VIOLATION,22,Wednesday,0
LIQUOR LAW VIOLATION,23,Friday,0
LIQUOR LAW VIOLATION,23,Monday,0
LIQUOR LAW VIOLATION,23,Saturday,0
LIQUOR LAW VIOLATION,23,Sunday,0
LIQUOR LAW VIOLATION,23,Thursday,0
LIQUOR LAW VIOLATION,23,Tuesday,0
LIQUOR LAW VIOLATION,23,Wednesday,0
MOTOR VEHICLE THEFT,0,Friday,0
MOTOR VEHICLE THEFT,0,Monday,0
MOTOR VEHICLE THEFT,0,Saturday,0
MOTOR VEHICLE THEFT,0,Sunday,0
MOTOR VEHICLE THEFT,0,Thursday,0
MOTOR VEHICLE THEFT,0,Tuesday,0
MOTOR VEHICLE THEFT,0,Wednesday,0
MOTOR VEHICLE THEFT,1,Friday,0
MOTOR VEHICLE THEFT,1,Monday,0
MOTOR VEHICLE THEFT,1,Saturday,0
MOTOR VEHICLE THEFT,1,Sunday,0
MOTOR VEHICLE THEFT,1,Thursday,0
MOTOR VEHICLE THEFT,1,Tuesday,0
MOTOR VEHICLE THEFT,1,Wednesday,0
MOTOR VEHICLE THEFT,2,Friday,0
MOTOR VEHICLE THEFT,2,Monday,0
MOTOR VEHICLE THEFT,2,Saturday,0
MOTOR VEHICLE THEFT,2,Sunday,0
MOTOR VEHICLE THEFT,2,Thursday,0
MOTOR VEHICLE THEFT,2,Tuesday,0
MOTOR VEHICLE THEFT,2,Wednesday,0
MOTOR VEHICLE THEFT,3,Friday,0
MOTOR VEHICLE THEFT,3,Monday,0
MOTOR VEHICLE THEFT,3,Saturday,0
MOTOR VEHICLE THEFT,3,Sunday,0
MOTOR VEHICLE THEFT,3,Thursday,0
MOTOR VEHICLE THEFT,3,Tuesday,0
MOTOR VEHICLE THEFT,3,Wednesday,0
MOTOR VEHICLE THEFT,4,Friday,0
MOTOR VEHICLE THEFT,4,Monday,0
MOTOR VEHICLE THEFT,4,Saturday,0
MOTOR VEHICLE THEFT,4,Sunday,0
MOTOR VEHICLE THEFT,4,Thursday,0
MOTOR VEHICLE THEFT,4,Tuesday,0
MOTOR VEHICLE THEFT,4,Wednesday,0
MOTOR VEHICLE THEFT,5,Friday,0
MOTOR VEHICLE THEFT,5,Monday,0
MOTOR VEHICLE THEFT,5,Saturday,0
MOTOR VEHICLE THEFT,5,Sunday,0
MOTOR VEHICLE THEFT,5,Thursday,0
MOTOR VEHICLE THEFT,5,Tuesday,0
MOTOR VEHICLE THEFT,5,Wednesday,0
MOTOR VEHICLE THEFT,6,Friday,0
MOTOR VEHICLE THEFT,6,Monday,0
MOTOR VEHICLE THEFT,6,Saturday,0
MOTOR VEHICLE THEFT,6,Sunday,0
MOTOR VEHICLE THEFT,6,Thursday,0
MOTOR VEHICLE THEFT,6,Tuesday,0
MOTOR VEHICLE THEFT,6,Wednesday,0
MOTOR VEHICLE THEFT,7,Friday,0
MOTOR VEHICLE THEFT,7,Monday,0
MOTOR VEHICLE THEFT,7,Saturday,0
MOTOR VEHICLE THEFT,7,Sunday,0
MOTOR VEHICLE THEFT,7,Thursday,0
MOTOR VEHICLE THEFT,7,Tuesday,0
MOTOR VEHICLE THEFT,7,Wednesday,0
MOTOR VEHICLE THEFT,8,Friday,0
MOTOR VEHICLE THEFT,8,Monday,0
MOTOR VEHICLE THEFT,8,Saturday,0
MOTOR VEHICLE THEFT,8,Sunday,0
MOTOR VEHICLE THEFT,8,Thursday,0
MOTOR VEHICLE THEFT,8,Tuesday,0
MOTOR VEHICLE THEFT,8,Wednesday,0
MOTOR VEHICLE THEFT,9,Friday,0
MOTOR VEHICLE THEFT,9,Monday,0
MOTOR VEHICLE THEFT,9,Saturday,0
MOTOR VEHICLE THEFT,9,Sunday,0
MOTOR VEHICLE THEFT,9,Thursday,0
MOTOR VEHICLE THEFT,9,Tuesday,0
MOTOR VEHICLE THEFT,9,Wednesday,0
MOTOR VEHICLE THEFT,10,Friday,0
MOTOR VEHICLE THEFT,10,Monday,0
MOTOR VEHICLE THEFT,10,Saturday,0
MOTOR VEHICLE THEFT,10,Sunday,0
MOTOR VEHICLE THEFT,10,Thursday,0
MOTOR VEHICLE THEFT,10,Tuesday,0
MOTOR VEHICLE THEFT,10,Wednesday,0
MOTOR VEHICLE THEFT,11,Friday,0
MOTOR VEHICLE THEFT,11,Monday,0
MOTOR VEHICLE THEFT,11,Saturday,0
MOTOR VEHICLE THEFT,11,Sunday,0
MOTOR VEHICLE THEFT,11,Thursday,0
MOTOR VEHICLE THEFT,11,Tuesday,0
MOTOR VEHICLE THEFT,11,Wednesday,0
MOTOR VEHICLE THEFT,12,Friday,0
MOTOR VEHICLE THEFT,12,Monday,0
MOTOR VEHICLE THEFT,12,Saturday,0
MOTOR VEHICLE THEFT,12,Sunday,0
MOTOR VEHICLE THEFT,12,Thursday,0
MOTOR VEHICLE THEFT,12,Tuesday,0
MOTOR VEHICLE THEFT,12,Wednesday,0
MOTOR VEHICLE THEFT,13,Friday,0
MOTOR VEHICLE THEFT,13,Monday,0
MOTOR VEHICLE THEFT,13,Saturday,0
MOTOR VEHICLE THEFT,13,Sunday,0
MOTOR VEHICLE THEFT,13,Thursday,0
MOTOR VEHICLE THEFT,13,Tuesday,0
MOTOR VEHICLE THEFT,13,Wednesday,0
MOTOR VEHICLE THEFT,14,Friday,0
MOTOR VEHICLE THEFT,14,Monday,0
MOTOR VEHICLE THEFT,14,Saturday,0
MOTOR VEHICLE THEFT,14,Sunday,0
MOTOR VEHICLE THEFT,14,Thursday,0
MOTOR VEHICLE THEFT,14,Tuesday,0
MOTOR VEHICLE THEFT,14,Wednesday,0
MOTOR VEHICLE THEFT,15,Friday,0
MOTOR VEHICLE THEFT,15,Monday,0
MOTOR VEHICLE THEFT,15,Saturday,0
MOTOR VEHICLE THEFT,15,Sunday,0
MOTOR VEHICLE THEFT,15,Thursday,0
MOTOR VEHICLE THEFT,15,Tuesday,0
MOTOR VEHICLE THEFT,15,Wednesday,0
MOTOR VEHICLE THEFT,16,Friday,0
MOTOR VEHICLE THEFT,16,Monday,0
MOTOR VEHICLE THEFT,16,Saturday,0
MOTOR VEHICLE THEFT,16,Sunday,0
MOTOR VEHICLE THEFT,16,Thursday,0
MOTOR VEHICLE THEFT,16,Tuesday,0
MOTOR VEHICLE THEFT,16,Wednesday,0
MOTOR VEHICLE THEFT,17,Friday,0
MOTOR VEHICLE THEFT,17,Monday,0
MOTOR VEHICLE THEFT,17,Saturday,0
MOTOR VEHICLE THEFT,17,Sunday,0
MOTOR VEHICLE THEFT,17,Thursday,0
MOTOR VEHICLE THEFT,17,Tuesday,0
MOTOR VEHICLE THEFT,17,Wednesday,0
MOTOR VEHICLE THEFT,18,Friday,0
MOTOR VEHICLE THEFT,18,Monday,0
MOTOR VEHICLE THEFT,18,Saturday,0
MOTOR VEHICLE THEFT,18,Sunday,0
MOTOR VEHICLE THEFT,18,Thursday,0
MOTOR VEHICLE THEFT,18,Tuesday,0
MOTOR VEHICLE THEFT,18,Wednesday,0
MOTOR VEHICLE THEFT,19,Friday,0
MOTOR VEHICLE THEFT,19,Monday,0
MOTOR VEHICLE THEFT,19,Saturday,0
MOTOR VEHICLE THEFT,19,Sunday,0
MOTOR VEHICLE THEFT,19,Thursday,0
MOTOR VEHICLE THEFT,19,Tuesday,0
MOTOR VEHICLE THEFT,19,Wednesday,0
MOTOR VEHICLE THEFT,20,Friday,0
MOTOR VEHICLE THEFT,20,Monday,0
MOTOR VEHICLE THEFT,20,Saturday,0
MOTOR VEHICLE THEFT,20,Sunday,0
MOTOR VEHICLE THEFT,20,Thursday,0
MOTOR VEHICLE THEFT,20,Tuesday,0
MOTOR VEHICLE THEFT,20,Wednesday,0
MOTOR VEHICLE THEFT,21,Friday,0
MOTOR VEHICLE THEFT,21,Monday,0
MOTOR VEHICLE THEFT,21,Saturday,0
MOTOR VEHICLE THEFT,21,Sunday,0
MOTOR VEHICLE THEFT,21,Thursday,0
MOTOR VEHICLE THEFT,21,Tuesday,0
MOTOR VEHICLE THEFT,21,Wednesday,0
MOTOR VEHICLE THEFT,22,Friday,0
MOTOR VEHICLE THEFT,22,Monday,0
MOTOR VEHICLE THEFT,22,Saturday,0
MOTOR VEHICLE THEFT,22,Sunday,0
MOTOR VEHICLE THEFT,22,Thursday,0
MOTOR VEHICLE THEFT,22,Tuesday,0
MOTOR VEHICLE THEFT,22,Wednesday,0
MOTOR VEHICLE THEFT,23,Friday,0
MOTOR VEHICLE THEFT,23,Monday,0
